datetime,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2024-11-14 00:00:00,2.8,93,0.0,0.0,0.0,0.0,0,1030.9,980.2,9,8,1,0,6.9,33,25.2,4.7,0.4
2024-11-14 01:00:00,2.4,95,0.0,0.0,0.0,0.0,2,1030.9,980.2,52,52,0,0,7.2,35,16.6,4.3,0.399
2024-11-14 02:00:00,2.9,88,0.0,0.0,0.0,0.0,3,1030.9,980.3,100,100,0,0,7.4,49,20.2,4.4,0.403
2024-11-14 03:00:00,2.7,88,0.0,0.0,0.0,0.0,3,1030.6,979.9,84,84,0,0,6.5,46,17.3,4.2,0.402
2024-11-14 04:00:00,2.4,89,0.0,0.0,0.0,0.0,2,1030.4,979.7,62,61,0,2,7.0,26,15.8,4.1,0.401
2024-11-14 05:00:00,2.1,91,0.0,0.0,0.0,0.0,1,1030.1,979.4,29,29,0,0,5.5,44,15.8,3.9,0.401
2024-11-14 06:00:00,1.4,94,0.0,0.0,0.0,0.0,0,1029.9,979.0,14,14,0,0,4.6,11,13.3,3.4,0.4
2024-11-14 07:00:00,0.8,100,0.0,0.0,0.0,0.0,0,1030.0,979.0,5,5,0,0,5.2,6,11.5,3.0,0.399
2024-11-14 08:00:00,0.6,100,0.0,0.0,0.0,0.0,2,1030.4,979.4,61,61,0,0,4.4,9,11.5,2.7,0.399
2024-11-14 09:00:00,1.6,94,0.0,0.0,0.0,0.0,0,1030.3,979.5,15,12,5,0,3.0,17,10.1,3.0,0.398
2024-11-14 10:00:00,3.1,87,0.0,0.0,0.0,0.0,2,1030.0,979.4,79,56,59,0,3.2,16,11.9,3.9,0.397
2024-11-14 11:00:00,4.3,82,0.0,0.0,0.0,0.0,2,1029.7,979.4,68,41,52,0,4.5,5,15.1,4.8,0.396
2024-11-14 12:00:00,5.3,77,0.0,0.0,0.0,0.0,3,1029.3,979.2,84,80,42,0,6.0,5,17.6,5.8,0.395
2024-11-14 13:00:00,5.6,77,0.0,0.0,0.0,0.0,3,1028.9,978.8,100,87,100,0,6.3,360,17.6,6.3,0.394
2024-11-14 14:00:00,5.8,76,0.0,0.0,0.0,0.0,3,1028.9,978.9,100,0,99,19,3.8,3,11.9,6.4,0.394
2024-11-14 15:00:00,5.7,78,0.0,0.0,0.0,0.0,3,1028.8,978.8,95,0,95,0,4.5,358,12.2,6.4,0.394
2024-11-14 16:00:00,5.4,81,0.0,0.0,0.0,0.0,3,1028.8,978.7,100,1,100,0,4.7,2,11.9,6.3,0.394
2024-11-14 17:00:00,5.2,84,0.0,0.0,0.0,0.0,3,1028.9,978.8,100,50,100,0,3.4,6,11.2,6.0,0.394
2024-11-14 18:00:00,4.9,88,0.0,0.0,0.0,0.0,3,1029.1,978.9,100,100,97,0,1.5,14,8.3,5.7,0.394
2024-11-14 19:00:00,4.0,89,0.0,0.0,0.0,0.0,0,1029.1,978.7,9,9,0,0,1.6,360,4.3,5.0,0.394
2024-11-14 20:00:00,3.5,93,0.0,0.0,0.0,0.0,3,1029.2,978.8,100,100,0,0,4.1,345,8.6,4.4,0.394
2024-11-14 21:00:00,3.5,94,0.0,0.0,0.0,0.0,3,1029.3,978.8,100,100,0,0,5.6,356,12.2,4.1,0.394
2024-11-14 22:00:00,3.1,95,0.0,0.0,0.0,0.0,3,1029.4,978.9,99,99,0,0,3.7,349,11.9,3.9,0.394
2024-11-14 23:00:00,3.4,93,0.0,0.0,0.0,0.0,2,1029.3,978.8,65,65,0,0,2.8,349,8.6,3.9,0.394
2024-11-15 00:00:00,3.2,93,0.0,0.0,0.0,0.0,1,1029.0,978.5,34,34,0,0,3.7,346,8.6,3.6,0.394
2024-11-15 01:00:00,2.6,94,0.0,0.0,0.0,0.0,1,1028.7,978.1,32,32,0,1,3.6,354,9.7,3.2,0.394
2024-11-15 02:00:00,2.3,96,0.0,0.0,0.0,0.0,1,1029.1,978.4,43,30,0,19,2.1,340,6.1,2.4,0.397
2024-11-15 03:00:00,1.8,98,0.0,0.0,0.0,0.0,0,1028.9,978.2,18,18,0,0,3.5,339,8.3,2.2,0.397
2024-11-15 04:00:00,1.5,99,0.0,0.0,0.0,0.0,0,1028.5,977.7,19,9,0,10,1.5,346,8.3,1.9,0.396
2024-11-15 05:00:00,1.6,99,0.0,0.0,0.0,0.0,1,1028.2,977.5,32,31,0,0,0.0,180,5.4,1.6,0.396
2024-11-15 06:00:00,1.1,100,0.0,0.0,0.0,0.0,3,1028.2,977.4,100,100,0,2,0.2,270,3.6,1.4,0.395
2024-11-15 07:00:00,1.0,100,0.0,0.0,0.0,0.0,3,1028.1,977.3,97,97,0,0,1.7,319,5.4,1.4,0.395
2024-11-15 08:00:00,1.3,100,0.0,0.0,0.0,0.0,3,1028.3,977.5,97,97,0,0,1.7,319,5.4,1.5,0.395
2024-11-15 09:00:00,2.5,98,0.0,0.0,0.0,0.0,3,1028.6,978.0,98,98,0,0,3.1,315,10.1,2.2,0.394
2024-11-15 10:00:00,4.0,92,0.0,0.0,0.0,0.0,2,1028.2,977.9,61,60,0,3,3.1,353,12.2,3.3,0.394
2024-11-15 11:00:00,6.0,84,0.0,0.0,0.0,0.0,1,1027.9,978.0,34,15,0,23,4.0,21,13.7,4.6,0.393
2024-11-15 12:00:00,8.1,72,0.0,0.0,0.0,0.0,1,1027.0,977.5,34,17,0,20,7.8,44,20.5,5.9,0.392
2024-11-15 13:00:00,8.9,68,0.0,0.0,0.0,0.0,0,1026.3,976.9,6,3,0,3,8.4,47,22.3,6.9,0.391
2024-11-15 14:00:00,8.4,70,0.0,0.0,0.0,0.0,1,1026.5,977.0,41,41,0,0,5.2,46,17.3,6.3,0.396
2024-11-15 15:00:00,8.4,70,0.0,0.0,0.0,0.0,1,1026.1,976.6,23,23,0,0,5.7,28,15.1,6.8,0.395
2024-11-15 16:00:00,7.4,76,0.0,0.0,0.0,0.0,1,1026.2,976.6,25,25,0,0,4.8,15,14.8,6.7,0.394
2024-11-15 17:00:00,5.2,86,0.0,0.0,0.0,0.0,0,1026.4,976.4,7,7,0,0,4.2,18,10.8,5.7,0.394
2024-11-15 18:00:00,4.5,90,0.0,0.0,0.0,0.0,0,1026.4,976.3,3,3,0,0,2.1,15,8.6,4.7,0.393
2024-11-15 19:00:00,4.0,95,0.0,0.0,0.0,0.0,0,1026.5,976.3,0,0,0,0,1.1,18,5.4,3.9,0.393
2024-11-15 20:00:00,3.4,100,0.0,0.0,0.0,0.0,0,1026.3,976.0,0,0,0,0,0.7,14,4.0,3.2,0.393
2024-11-15 21:00:00,3.0,100,0.0,0.0,0.0,0.0,3,1026.4,976.0,98,98,0,0,0.7,360,3.2,2.7,0.392
2024-11-15 22:00:00,2.4,100,0.0,0.0,0.0,0.0,3,1026.3,975.8,98,98,0,0,0.4,333,2.9,2.3,0.392
2024-11-15 23:00:00,2.0,100,0.0,0.0,0.0,0.0,3,1026.3,975.7,100,100,0,0,0.8,297,3.2,2.0,0.391
2024-11-16 00:00:00,1.9,100,0.0,0.0,0.0,0.0,3,1026.4,975.8,100,100,0,0,1.8,276,4.7,2.1,0.391
2024-11-16 01:00:00,2.1,98,0.0,0.0,0.0,0.0,3,1026.1,975.6,100,100,0,0,1.6,276,6.1,2.2,0.391
2024-11-16 02:00:00,1.8,98,0.0,0.0,0.0,0.0,3,1026.1,975.5,100,100,0,0,1.4,247,6.5,1.9,0.381
2024-11-16 03:00:00,1.4,100,0.0,0.0,0.0,0.0,3,1025.8,975.1,100,100,0,0,1.5,194,7.6,2.3,0.381
2024-11-16 04:00:00,1.2,100,0.0,0.0,0.0,0.0,3,1025.3,974.6,100,100,0,0,1.3,214,6.8,2.4,0.381
2024-11-16 05:00:00,1.2,100,0.0,0.0,0.0,0.0,3,1025.0,974.4,100,100,0,0,1.2,231,8.3,2.5,0.381
2024-11-16 06:00:00,1.2,100,0.0,0.0,0.0,0.0,3,1024.8,974.2,100,100,0,0,0.9,233,8.3,2.4,0.381
2024-11-16 07:00:00,1.2,99,0.0,0.0,0.0,0.0,3,1025.2,974.5,100,100,0,0,0.9,233,8.6,2.4,0.382
2024-11-16 08:00:00,1.4,99,0.0,0.0,0.0,0.0,3,1025.5,974.9,100,100,0,0,0.4,243,7.9,2.4,0.382
2024-11-16 09:00:00,1.6,100,0.0,0.0,0.0,0.0,3,1025.5,974.9,100,100,0,0,0.6,236,9.4,2.6,0.382
2024-11-16 10:00:00,2.5,97,0.0,0.0,0.0,0.0,3,1025.2,974.8,100,100,0,0,1.4,203,11.2,3.1,0.382
2024-11-16 11:00:00,4.4,91,0.0,0.0,0.0,0.0,3,1024.8,974.7,100,100,0,0,0.7,104,10.4,3.9,0.382
2024-11-16 12:00:00,6.2,89,0.0,0.0,0.0,0.0,2,1023.8,974.1,67,67,0,0,1.3,74,10.8,5.1,0.381
2024-11-16 13:00:00,7.7,84,0.0,0.0,0.0,0.0,0,1022.8,973.4,4,4,0,0,1.3,106,10.4,6.4,0.38
2024-11-16 14:00:00,7.8,80,0.0,0.0,0.0,0.0,0,1022.4,973.0,2,2,0,0,2.8,153,11.2,5.2,0.41
2024-11-16 15:00:00,8.3,79,0.0,0.0,0.0,0.0,0,1021.4,972.2,0,0,0,0,3.5,152,11.5,6.1,0.407
2024-11-16 16:00:00,7.4,86,0.0,0.0,0.0,0.0,0,1020.8,971.4,0,0,0,0,2.6,146,10.4,6.1,0.406
2024-11-16 17:00:00,5.5,91,0.0,0.0,0.0,0.0,0,1020.4,970.7,0,0,0,0,2.4,163,8.3,5.2,0.404
2024-11-16 18:00:00,4.7,97,0.0,0.0,0.0,0.0,0,1020.1,970.3,1,1,0,0,1.9,197,7.9,4.4,0.403
2024-11-16 19:00:00,3.8,100,0.0,0.0,0.0,0.0,0,1019.9,970.0,0,0,0,0,1.8,204,7.9,3.6,0.402
2024-11-16 20:00:00,3.0,100,0.0,0.0,0.0,0.0,3,1019.5,969.4,100,100,0,54,2.6,196,9.4,3.0,0.401
2024-11-16 21:00:00,2.7,100,0.0,0.0,0.0,0.0,3,1019.6,969.5,100,99,0,94,2.6,214,9.7,2.5,0.4
2024-11-16 22:00:00,2.4,100,0.0,0.0,0.0,0.0,3,1019.6,969.4,100,99,0,57,2.6,219,9.7,2.1,0.4
2024-11-16 23:00:00,2.2,100,0.0,0.0,0.0,0.0,3,1019.6,969.4,100,99,0,100,3.0,213,9.7,1.7,0.399
2024-11-17 00:00:00,1.9,100,0.0,0.0,0.0,0.0,3,1019.6,969.3,100,97,0,90,3.1,225,10.1,1.7,0.398
2024-11-17 01:00:00,1.5,100,0.0,0.0,0.0,0.0,3,1019.5,969.2,98,96,0,51,3.1,225,10.1,1.5,0.397
2024-11-17 02:00:00,1.1,100,0.0,0.0,0.0,0.0,3,1019.7,969.3,99,98,0,54,3.3,229,10.4,1.3,0.402
2024-11-17 03:00:00,0.6,100,0.0,0.0,0.0,0.0,3,1019.4,968.9,97,97,0,1,2.9,240,10.4,1.2,0.401
2024-11-17 04:00:00,0.6,100,0.0,0.0,0.0,0.0,3,1018.8,968.3,98,98,0,3,3.0,232,11.2,1.2,0.4
2024-11-17 05:00:00,0.7,100,0.0,0.0,0.0,0.0,3,1018.5,968.1,97,96,0,16,3.1,246,11.2,1.2,0.399
2024-11-17 06:00:00,0.6,100,0.0,0.0,0.0,0.0,3,1018.1,967.7,97,97,0,19,3.0,256,11.2,1.1,0.398
2024-11-17 07:00:00,0.7,100,0.0,0.0,0.0,0.0,3,1018.4,968.0,98,98,0,1,2.1,239,10.8,1.1,0.397
2024-11-17 08:00:00,0.8,100,0.0,0.0,0.0,0.0,3,1019.0,968.6,99,98,0,46,2.2,275,9.4,1.1,0.397
2024-11-17 09:00:00,2.3,99,0.0,0.0,0.0,0.0,3,1019.6,969.4,100,100,0,49,2.8,225,11.2,1.2,0.396
2024-11-17 10:00:00,4.0,95,0.0,0.0,0.0,0.0,3,1019.4,969.5,100,100,0,57,2.7,176,11.9,1.7,0.395
2024-11-17 11:00:00,5.4,93,0.0,0.0,0.0,0.0,3,1019.2,969.6,90,84,0,39,1.9,197,11.9,3.2,0.395
2024-11-17 12:00:00,7.1,84,0.0,0.0,0.0,0.0,0,1018.6,969.3,12,11,0,2,3.2,243,13.3,4.7,0.394
2024-11-17 13:00:00,8.4,75,0.0,0.0,0.0,0.0,0,1017.5,968.5,3,2,0,1,6.0,231,18.4,6.0,0.393
2024-11-17 14:00:00,9.3,75,0.0,0.0,0.0,0.0,2,1016.8,967.9,73,28,1,62,10.1,253,24.5,7.0,0.408
2024-11-17 15:00:00,9.3,76,0.0,0.0,0.0,0.0,2,1016.3,967.5,60,38,27,11,8.9,257,26.3,7.3,0.406
2024-11-17 16:00:00,8.5,84,0.0,0.0,0.0,0.0,3,1016.0,967.1,100,69,100,100,3.1,273,20.5,7.2,0.405
2024-11-17 17:00:00,7.3,88,0.1,0.1,0.0,0.0,51,1016.3,967.1,100,54,94,99,3.7,325,9.4,6.5,0.405
2024-11-17 18:00:00,6.9,90,0.0,0.0,0.0,0.0,3,1017.2,967.9,100,43,100,86,6.1,304,14.0,6.1,0.404
2024-11-17 19:00:00,6.8,91,0.1,0.1,0.0,0.0,51,1017.8,968.5,100,24,100,72,6.3,265,16.2,5.9,0.404
2024-11-17 20:00:00,6.6,92,0.2,0.2,0.0,0.0,51,1018.1,968.7,100,8,100,97,7.5,250,17.3,5.8,0.405
2024-11-17 21:00:00,6.6,92,0.1,0.1,0.0,0.0,51,1018.0,968.6,100,16,100,75,6.7,234,17.6,5.8,0.405
2024-11-17 22:00:00,6.5,90,0.0,0.0,0.0,0.0,3,1018.0,968.6,100,85,100,26,6.3,233,15.8,5.8,0.404
2024-11-17 23:00:00,6.4,90,0.1,0.1,0.0,0.0,51,1018.3,968.9,100,100,100,73,7.4,256,16.9,5.7,0.403
2024-11-18 00:00:00,5.9,95,0.2,0.2,0.0,0.0,51,1018.4,968.9,100,100,100,71,5.0,268,16.9,5.7,0.404
2024-11-18 01:00:00,5.8,95,0.7,0.7,0.0,0.0,53,1018.2,968.7,100,100,100,97,3.8,245,13.3,5.6,0.412
2024-11-18 02:00:00,6.6,96,0.4,0.4,0.0,0.0,51,1017.7,968.3,100,100,100,65,4.5,263,15.5,6.9,0.399
2024-11-18 03:00:00,6.4,97,0.6,0.6,0.0,0.0,53,1017.6,968.2,100,100,100,23,6.0,273,14.0,6.6,0.406
2024-11-18 04:00:00,6.3,96,0.2,0.2,0.0,0.0,51,1017.3,967.9,100,100,68,38,6.0,267,14.8,6.4,0.407
2024-11-18 05:00:00,6.5,95,0.0,0.0,0.0,0.0,3,1017.3,968.0,100,100,79,53,7.6,255,16.6,6.4,0.406
2024-11-18 06:00:00,6.4,94,0.0,0.0,0.0,0.0,3,1017.5,968.1,98,13,98,27,9.2,264,20.9,6.3,0.405
2024-11-18 07:00:00,5.8,95,0.0,0.0,0.0,0.0,2,1017.5,968.0,59,36,32,5,5.6,241,20.2,6.1,0.404
2024-11-18 08:00:00,5.3,95,0.0,0.0,0.0,0.0,3,1017.5,967.9,95,10,94,3,7.9,221,16.9,5.6,0.403
2024-11-18 09:00:00,6.1,90,0.0,0.0,0.0,0.0,3,1017.3,967.9,95,0,90,44,13.3,232,28.4,5.7,0.402
2024-11-18 10:00:00,7.1,84,0.0,0.0,0.0,0.0,3,1017.3,968.1,94,4,28,92,13.8,250,32.4,6.2,0.401
2024-11-18 11:00:00,7.8,77,0.0,0.0,0.0,0.0,3,1017.3,968.2,90,0,6,89,16.4,253,41.0,6.9,0.4
2024-11-18 12:00:00,8.9,70,0.0,0.0,0.0,0.0,3,1016.8,967.9,88,40,27,79,17.7,253,39.2,7.7,0.398
2024-11-18 13:00:00,9.2,69,0.0,0.0,0.0,0.0,3,1016.3,967.5,97,29,9,95,18.9,252,42.5,8.3,0.396
2024-11-18 14:00:00,10.2,62,0.0,0.0,0.0,0.0,3,1016.0,967.3,99,34,37,98,20.1,249,43.2,9.0,0.376
2024-11-18 15:00:00,10.0,63,0.0,0.0,0.0,0.0,3,1016.0,967.3,97,6,82,88,15.8,246,46.4,8.9,0.376
2024-11-18 16:00:00,9.0,69,0.0,0.0,0.0,0.0,3,1016.0,967.1,100,0,97,92,12.6,237,35.3,8.6,0.376
2024-11-18 17:00:00,8.3,72,0.0,0.0,0.0,0.0,3,1016.1,967.1,100,0,99,99,11.8,241,28.8,8.1,0.376
2024-11-18 18:00:00,8.1,74,0.0,0.0,0.0,0.0,3,1016.1,967.1,99,2,98,67,10.9,243,27.4,7.8,0.377
2024-11-18 19:00:00,7.6,76,0.0,0.0,0.0,0.0,3,1016.2,967.1,100,5,100,58,10.8,238,25.6,7.4,0.377
2024-11-18 20:00:00,7.5,78,0.1,0.1,0.0,0.0,51,1016.0,966.9,100,3,100,30,10.8,232,25.6,7.2,0.378
2024-11-18 21:00:00,7.6,77,0.0,0.0,0.0,0.0,3,1015.5,966.4,100,8,100,77,10.4,225,25.2,7.1,0.378
2024-11-18 22:00:00,7.7,76,0.0,0.0,0.0,0.0,3,1015.2,966.2,100,51,100,72,9.7,235,24.5,7.0,0.378
2024-11-18 23:00:00,7.9,75,0.0,0.0,0.0,0.0,3,1014.9,965.9,100,89,100,77,11.3,236,25.9,7.0,0.378
2024-11-19 00:00:00,7.7,75,0.0,0.0,0.0,0.0,3,1014.5,965.5,100,9,100,77,11.4,232,26.6,7.0,0.378
2024-11-19 01:00:00,7.8,75,0.0,0.0,0.0,0.0,3,1013.6,964.6,84,15,69,56,10.4,226,25.9,7.0,0.378
2024-11-19 02:00:00,7.8,77,0.0,0.0,0.0,0.0,3,1013.4,964.5,100,18,100,99,12.1,228,27.4,7.4,0.37
2024-11-19 03:00:00,7.7,76,0.0,0.0,0.0,0.0,3,1012.8,963.9,100,58,100,100,15.4,228,34.6,7.3,0.37
2024-11-19 04:00:00,7.6,79,0.2,0.2,0.0,0.0,51,1012.0,963.1,100,76,100,99,16.3,222,36.4,7.2,0.371
2024-11-19 05:00:00,7.3,84,0.4,0.4,0.0,0.0,51,1011.6,962.7,100,76,100,100,15.3,222,36.0,7.1,0.375
2024-11-19 06:00:00,7.3,85,0.4,0.4,0.0,0.0,51,1010.9,962.0,100,22,100,100,14.9,226,32.8,6.9,0.379
2024-11-19 07:00:00,6.9,92,0.5,0.5,0.0,0.0,53,1010.4,961.5,100,16,100,100,12.3,231,31.7,6.8,0.384
2024-11-19 08:00:00,7.1,91,0.4,0.4,0.0,0.0,51,1010.4,961.5,100,43,100,100,14.1,238,31.3,6.8,0.388
2024-11-19 09:00:00,7.6,87,0.7,0.7,0.0,0.0,53,1010.1,961.3,100,60,100,100,18.9,233,40.0,6.8,0.395
2024-11-19 10:00:00,7.8,86,0.4,0.4,0.0,0.0,51,1009.9,961.1,100,54,100,100,18.4,230,40.7,6.9,0.398
2024-11-19 11:00:00,7.9,86,1.3,1.3,0.0,0.0,61,1008.9,960.2,100,100,100,100,17.4,217,39.2,7.0,0.412
2024-11-19 12:00:00,8.4,83,0.1,0.1,0.0,0.0,51,1007.9,959.3,100,95,49,97,15.4,221,38.9,7.1,0.41
2024-11-19 13:00:00,10.8,67,0.0,0.0,0.0,0.0,3,1006.3,958.2,100,35,86,100,21.7,228,52.6,8.0,0.407
2024-11-19 14:00:00,10.2,76,6.6,6.6,0.0,0.0,63,1005.8,957.6,100,11,100,100,25.5,241,53.6,8.5,0.43
2024-11-19 15:00:00,9.8,78,5.4,5.4,0.0,0.0,63,1005.0,956.8,100,25,100,100,22.4,244,54.4,8.2,0.423
2024-11-19 16:00:00,10.0,74,0.1,0.1,0.0,0.0,51,1004.1,956.0,100,19,100,100,24.5,239,54.4,8.3,0.419
2024-11-19 17:00:00,9.9,72,0.1,0.1,0.0,0.0,51,1003.0,954.9,100,15,100,100,25.0,237,58.3,8.3,0.416
2024-11-19 18:00:00,10.4,68,0.0,0.0,0.0,0.0,3,1002.0,954.0,100,49,100,100,25.4,234,57.6,8.3,0.413
2024-11-19 19:00:00,10.8,66,0.0,0.0,0.0,0.0,3,1000.7,952.9,100,15,100,100,23.0,234,57.6,8.4,0.411
2024-11-19 20:00:00,11.0,66,0.1,0.1,0.0,0.0,51,999.2,951.5,100,32,100,100,17.5,235,52.2,8.5,0.409
2024-11-19 21:00:00,10.3,72,0.3,0.3,0.0,0.0,51,997.8,950.0,100,85,100,100,13.9,230,40.3,8.4,0.41
2024-11-19 22:00:00,10.2,73,0.1,0.1,0.0,0.0,51,996.0,948.3,100,37,91,100,14.5,226,33.8,8.3,0.409
2024-11-19 23:00:00,10.3,74,0.3,0.3,0.0,0.0,51,994.0,946.4,100,30,100,100,19.2,227,43.6,8.3,0.41
2024-11-20 00:00:00,9.2,89,1.6,1.6,0.0,0.0,61,993.2,945.5,100,54,100,100,22.9,230,50.4,8.2,0.413
2024-11-20 01:00:00,9.2,91,2.1,2.1,0.0,0.0,61,994.7,946.9,100,100,100,100,36.6,264,74.9,8.2,0.412
2024-11-20 02:00:00,5.5,96,4.6,4.6,0.0,0.0,63,998.9,950.3,100,100,100,99,26.2,296,67.0,8.0,0.438
2024-11-20 03:00:00,5.2,89,1.4,1.4,0.0,0.0,61,1000.9,952.1,91,37,86,0,22.9,266,58.0,7.1,0.428
2024-11-20 04:00:00,5.2,87,0.0,0.0,0.0,0.0,2,1001.6,952.8,68,17,63,0,16.4,231,48.2,6.6,0.422
2024-11-20 05:00:00,4.7,91,1.2,1.2,0.0,0.0,55,1002.4,953.5,100,100,34,0,16.9,256,42.5,6.2,0.42
2024-11-20 06:00:00,4.4,94,0.6,0.6,0.0,0.0,53,1004.0,954.9,100,100,96,0,21.0,261,48.6,6.0,0.417
2024-11-20 07:00:00,3.4,93,0.4,0.3,0.07,0.0,71,1005.1,955.8,89,56,77,0,18.4,270,47.5,5.6,0.415
2024-11-20 08:00:00,2.8,93,4.0,0.7,2.31,0.0,75,1006.6,957.1,79,21,77,0,14.3,264,37.8,4.9,0.414
2024-11-20 09:00:00,3.0,92,0.6,0.1,0.35,0.0,73,1007.5,958.0,66,18,59,0,13.8,279,29.9,4.5,0.413
2024-11-20 10:00:00,3.5,84,0.0,0.0,0.0,0.0,1,1007.9,958.5,41,37,6,0,14.8,283,31.3,4.5,0.412
2024-11-20 11:00:00,3.5,77,0.0,0.0,0.0,0.0,3,1008.4,959.0,83,82,5,0,13.9,271,33.5,4.8,0.411
2024-11-20 12:00:00,4.8,68,0.0,0.0,0.0,0.01,3,1008.2,959.0,90,88,14,0,15.3,269,34.9,5.4,0.411
2024-11-20 13:00:00,4.7,67,0.2,0.2,0.0,0.01,51,1008.0,958.8,31,22,11,0,15.2,265,34.9,5.5,0.41
2024-11-20 14:00:00,5.0,58,0.1,0.1,0.0,0.01,51,1008.7,959.5,18,16,3,0,13.4,265,32.4,6.5,0.4
2024-11-20 15:00:00,4.7,57,0.2,0.1,0.07,0.01,71,1008.6,959.4,28,24,5,0,13.9,269,31.3,6.4,0.4
2024-11-20 16:00:00,4.0,64,0.2,0.1,0.07,0.01,71,1008.7,959.3,41,18,31,0,10.1,267,30.6,5.9,0.399
2024-11-20 17:00:00,2.9,71,0.0,0.0,0.0,0.01,2,1009.1,959.5,77,23,73,0,7.0,244,22.3,5.1,0.399
2024-11-20 18:00:00,2.6,73,0.0,0.0,0.0,0.01,3,1009.4,959.8,97,17,96,0,8.2,261,18.0,4.3,0.398
2024-11-20 19:00:00,2.1,78,0.1,0.1,0.0,0.01,51,1009.9,960.1,99,23,98,1,9.6,265,22.7,3.9,0.398
2024-11-20 20:00:00,2.1,77,0.0,0.0,0.0,0.01,3,1010.1,960.3,97,18,96,1,8.2,248,21.2,3.6,0.397
2024-11-20 21:00:00,1.8,80,0.0,0.0,0.0,0.01,3,1010.3,960.5,96,62,90,0,8.6,229,18.7,3.3,0.397
2024-11-20 22:00:00,1.7,80,0.0,0.0,0.0,0.01,3,1010.8,960.9,100,23,100,0,9.4,238,20.2,3.2,0.396
2024-11-20 23:00:00,1.4,78,0.0,0.0,0.0,0.01,3,1011.5,961.5,97,90,70,0,14.2,240,32.8,3.1,0.395
2024-11-21 00:00:00,1.6,74,0.0,0.0,0.0,0.01,3,1011.5,961.6,90,82,46,0,12.6,248,33.8,3.1,0.395
2024-11-21 01:00:00,1.4,74,0.0,0.0,0.0,0.01,2,1011.9,961.9,67,23,57,0,13.5,241,30.2,2.9,0.394
2024-11-21 02:00:00,0.8,74,0.0,0.0,0.0,0.01,1,1012.3,962.2,26,7,13,8,11.8,254,32.8,2.7,0.385
2024-11-21 03:00:00,0.5,80,0.0,0.0,0.0,0.01,3,1012.3,962.1,100,100,42,86,10.6,230,27.0,2.4,0.385
2024-11-21 04:00:00,1.0,76,0.0,0.0,0.0,0.01,3,1011.9,961.9,99,98,1,52,13.5,232,32.0,2.5,0.384
2024-11-21 05:00:00,1.1,76,0.0,0.0,0.0,0.01,3,1012.1,962.1,100,100,10,93,12.1,247,33.5,2.5,0.384
2024-11-21 06:00:00,1.1,77,0.0,0.0,0.0,0.01,3,1012.2,962.2,88,79,25,36,11.5,241,27.4,2.6,0.383
2024-11-21 07:00:00,0.4,82,0.0,0.0,0.0,0.01,3,1011.5,961.4,100,15,6,100,9.1,236,26.6,2.3,0.383
2024-11-21 08:00:00,-0.0,85,0.0,0.0,0.0,0.01,3,1010.9,960.7,100,4,66,100,6.5,222,20.9,1.9,0.383
2024-11-21 09:00:00,0.9,80,0.0,0.0,0.0,0.01,3,1009.7,959.8,100,1,87,100,7.1,227,16.2,2.0,0.383
2024-11-21 10:00:00,2.1,71,0.0,0.0,0.0,0.01,3,1007.9,958.3,100,1,100,100,5.3,232,16.9,2.7,0.382
2024-11-21 11:00:00,2.6,66,0.0,0.0,0.0,0.01,3,1006.2,956.7,100,0,100,100,2.9,158,15.5,3.3,0.382
2024-11-21 12:00:00,2.5,65,0.0,0.0,0.0,0.01,3,1003.7,954.3,100,0,100,100,5.7,79,14.0,3.6,0.381
2024-11-21 13:00:00,2.4,63,0.1,0.0,0.07,0.01,71,1001.0,951.7,100,0,100,100,6.4,65,16.9,3.7,0.381
2024-11-21 14:00:00,2.6,60,0.2,0.0,0.14,0.01,71,998.9,949.8,100,0,100,100,8.4,81,20.9,3.9,0.382
2024-11-21 15:00:00,1.6,67,0.8,0.0,0.56,0.01,73,996.4,947.2,100,1,100,100,10.4,70,22.7,3.5,0.382
2024-11-21 16:00:00,0.6,84,1.4,0.0,0.98,0.02,75,993.8,944.6,100,0,100,100,11.3,72,27.0,3.1,0.382
2024-11-21 17:00:00,0.4,91,1.9,0.0,1.33,0.03,75,991.8,942.7,100,16,100,97,12.1,58,25.9,2.7,0.382
2024-11-21 18:00:00,0.2,94,4.9,0.0,3.43,0.04,75,991.1,941.9,100,67,100,51,12.0,60,27.7,2.4,0.382
2024-11-21 19:00:00,-0.1,95,3.8,0.0,2.66,0.05,75,990.7,941.5,100,99,98,13,8.9,77,24.1,2.2,0.381
2024-11-21 20:00:00,0.1,94,2.3,0.0,1.61,0.06,75,990.7,941.5,100,100,100,0,4.0,27,21.2,2.1,0.381
2024-11-21 21:00:00,0.1,96,2.9,0.0,2.03,0.07,75,991.3,942.1,100,100,100,4,5.0,46,30.2,2.4,0.381
2024-11-21 22:00:00,0.1,97,1.9,0.0,1.33,0.08,75,991.4,942.2,100,100,97,0,5.3,80,29.2,2.6,0.381
2024-11-21 23:00:00,0.3,95,0.4,0.1,0.21,0.09,73,991.2,942.1,100,100,100,0,5.6,31,11.2,2.7,0.381
